event_month,pet_id,subscription_date,subscription_cancelled_date,pet_type,pet_race,pet_age_at_subscription,total_ttc,total_ht,total_hthc,health_ttc,health_ht,health_hthc,prevention_ttc,prevention_ht,prevention_hthc,health_limit,rate,prevention_limit
2022-01-01,p834,2022-01-08,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-02-01,p834,2022-01-08,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-03-01,p834,2022-01-08,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-04-01,p834,2022-01-08,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-05-01,p834,2022-01-08,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-06-01,p834,2022-01-08,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-07-01,p834,2022-01-08,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-08-01,p834,2022-01-08,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-09-01,p834,2022-01-08,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-10-01,p834,2022-01-08,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-11-01,p834,2022-01-08,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-08-01,p835,2022-08-09,,cat,maine coon,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-09-01,p835,2022-08-09,,cat,maine coon,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-10-01,p835,2022-08-09,,cat,maine coon,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-11-01,p835,2022-08-09,,cat,maine coon,0,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-05-01,p836,2022-05-16,,cat,sacr̩ de birmanie,1,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-06-01,p836,2022-05-16,,cat,sacr̩ de birmanie,1,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-07-01,p836,2022-05-16,,cat,sacr̩ de birmanie,1,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-08-01,p836,2022-05-16,,cat,sacr̩ de birmanie,1,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-09-01,p836,2022-05-16,,cat,sacr̩ de birmanie,1,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-10-01,p836,2022-05-16,,cat,sacr̩ de birmanie,1,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-11-01,p836,2022-05-16,,cat,sacr̩ de birmanie,1,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-02-01,p838,2022-02-17,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-03-01,p838,2022-02-17,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-04-01,p838,2022-02-17,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-05-01,p838,2022-02-17,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-06-01,p838,2022-02-17,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-07-01,p838,2022-02-17,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-08-01,p838,2022-02-17,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-09-01,p838,2022-02-17,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-10-01,p838,2022-02-17,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-11-01,p838,2022-02-17,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-02-01,p839,2022-02-20,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-03-01,p839,2022-02-20,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-04-01,p839,2022-02-20,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-05-01,p839,2022-02-20,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-06-01,p839,2022-02-20,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-07-01,p839,2022-02-20,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-08-01,p839,2022-02-20,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-09-01,p839,2022-02-20,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-10-01,p839,2022-02-20,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-11-01,p839,2022-02-20,,cat,maine coon,3,32.99,30.26,24.17,25.99,23.84,17.75,7,6.42,6.42,1000,1,100
2022-02-01,p84,2022-02-11,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-03-01,p84,2022-02-11,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-04-01,p84,2022-02-11,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-05-01,p84,2022-02-11,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-06-01,p84,2022-02-11,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-07-01,p84,2022-02-11,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-08-01,p84,2022-02-11,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-09-01,p84,2022-02-11,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-10-01,p84,2022-02-11,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-11-01,p84,2022-02-11,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-01-01,p840,2022-01-21,,cat,sacr̩ de birmanie,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-02-01,p840,2022-01-21,,cat,sacr̩ de birmanie,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-03-01,p840,2022-01-21,,cat,sacr̩ de birmanie,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-04-01,p840,2022-01-21,,cat,sacr̩ de birmanie,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-05-01,p840,2022-01-21,,cat,sacr̩ de birmanie,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-06-01,p840,2022-01-21,,cat,sacr̩ de birmanie,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-07-01,p840,2022-01-21,,cat,sacr̩ de birmanie,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-08-01,p840,2022-01-21,,cat,sacr̩ de birmanie,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-09-01,p840,2022-01-21,,cat,sacr̩ de birmanie,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-10-01,p840,2022-01-21,,cat,sacr̩ de birmanie,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-11-01,p840,2022-01-21,,cat,sacr̩ de birmanie,5,39.99,36.69,28.12,32.99,30.27,21.7,7,6.42,6.42,1000,1,100
2022-10-01,p841,2022-10-30,,cat,europ̩en,0,41.15,37.75,31.26,34.15,31.33,24.84,7,6.42,6.42,2000,1,100
2022-11-01,p841,2022-10-30,,cat,europ̩en,0,41.15,37.75,31.26,34.15,31.33,24.84,7,6.42,6.42,2000,1,100
2022-09-01,p842,2022-09-21,,cat,bengal,0,44.99,41.27,31.26,37.99,34.85,24.84,7,6.42,6.42,2000,1,100
2022-10-01,p842,2022-09-21,,cat,bengal,0,44.99,41.27,31.26,37.99,34.85,24.84,7,6.42,6.42,2000,1,100
2022-11-01,p842,2022-09-21,,cat,bengal,0,44.99,41.27,31.26,37.99,34.85,24.84,7,6.42,6.42,2000,1,100
2022-08-01,p844,2022-08-04,,dog,chihuahua,0,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-09-01,p844,2022-08-04,,dog,chihuahua,0,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-10-01,p844,2022-08-04,,dog,chihuahua,0,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-11-01,p844,2022-08-04,,dog,chihuahua,0,11.99,11,9.28,11.99,11,9.28,,,,1000,0.8,
2022-02-01,p845,2022-02-26,,dog,chihuahua,0,14.99,13.75,11.83,14.99,13.75,11.83,,,,1000,1,
2022-03-01,p845,2022-02-26,,dog,chihuahua,0,14.99,13.75,11.83,14.99,13.75,11.83,,,,1000,1,
2022-04-01,p845,2022-02-26,,dog,chihuahua,0,14.99,13.75,11.83,14.99,13.75,11.83,,,,1000,1,
2022-05-01,p845,2022-02-26,,dog,chihuahua,0,14.99,13.75,11.83,14.99,13.75,11.83,,,,1000,1,
2022-06-01,p845,2022-02-26,,dog,chihuahua,0,14.99,13.75,11.83,14.99,13.75,11.83,,,,1000,1,
2022-07-01,p845,2022-02-26,,dog,chihuahua,0,14.99,13.75,11.83,14.99,13.75,11.83,,,,1000,1,
2022-08-01,p845,2022-02-26,,dog,chihuahua,0,14.99,13.75,11.83,14.99,13.75,11.83,,,,1000,1,
2022-09-01,p845,2022-02-26,,dog,chihuahua,0,14.99,13.75,11.83,14.99,13.75,11.83,,,,1000,1,
2022-10-01,p845,2022-02-26,,dog,chihuahua,0,14.99,13.75,11.83,14.99,13.75,11.83,,,,1000,1,
2022-11-01,p845,2022-02-26,,dog,chihuahua,0,14.99,13.75,11.83,14.99,13.75,11.83,,,,1000,1,
2022-03-01,p847,2022-03-24,,dog,shiba,2,11.04,10.13,8.38,11.04,10.13,8.38,,,,1000,0.8,
2022-04-01,p847,2022-03-24,,dog,shiba,2,11.04,10.13,8.38,11.04,10.13,8.38,,,,1000,0.8,
2022-05-01,p847,2022-03-24,,dog,shiba,2,11.04,10.13,8.38,11.04,10.13,8.38,,,,1000,0.8,
2022-06-01,p847,2022-03-24,,dog,shiba,2,11.04,10.13,8.38,11.04,10.13,8.38,,,,1000,0.8,
2022-07-01,p847,2022-03-24,,dog,shiba,2,11.04,10.13,8.38,11.04,10.13,8.38,,,,1000,0.8,
2022-08-01,p847,2022-03-24,,dog,shiba,2,11.04,10.13,8.38,11.04,10.13,8.38,,,,1000,0.8,
2022-09-01,p847,2022-03-24,,dog,shiba,2,11.04,10.13,8.38,11.04,10.13,8.38,,,,1000,0.8,
2022-10-01,p847,2022-03-24,,dog,shiba,2,11.04,10.13,8.38,11.04,10.13,8.38,,,,1000,0.8,
2022-11-01,p847,2022-03-24,,dog,shiba,2,11.04,10.13,8.38,11.04,10.13,8.38,,,,1000,0.8,
2022-06-01,p848,2022-06-17,,dog,chihuahua,5,11.04,10.13,7.92,11.04,10.13,7.92,,,,1000,0.6,
2022-07-01,p848,2022-06-17,,dog,chihuahua,5,11.04,10.13,7.92,11.04,10.13,7.92,,,,1000,0.6,
2022-08-01,p848,2022-06-17,,dog,chihuahua,5,11.04,10.13,7.92,11.04,10.13,7.92,,,,1000,0.6,
2022-09-01,p848,2022-06-17,,dog,chihuahua,5,11.04,10.13,7.92,11.04,10.13,7.92,,,,1000,0.6,
2022-10-01,p848,2022-06-17,,dog,chihuahua,5,11.04,10.13,7.92,11.04,10.13,7.92,,,,1000,0.6,
2022-11-01,p848,2022-06-17,,dog,chihuahua,5,11.04,10.13,7.92,11.04,10.13,7.92,,,,1000,0.6,
2022-02-01,p849,2022-02-07,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-03-01,p849,2022-02-07,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-04-01,p849,2022-02-07,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-05-01,p849,2022-02-07,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-06-01,p849,2022-02-07,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-07-01,p849,2022-02-07,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-08-01,p849,2022-02-07,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-09-01,p849,2022-02-07,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-10-01,p849,2022-02-07,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-11-01,p849,2022-02-07,,cat,europ̩en,0,17.99,16.5,12.37,17.99,16.5,12.37,,,,1000,0.8,
2022-09-01,p85,2022-09-09,,cat,europ̩en,2,27.99,25.68,21.02,20.99,19.26,14.6,7,6.42,6.42,1500,0.7,100
2022-10-01,p85,2022-09-09,,cat,europ̩en,2,27.99,25.68,21.02,20.99,19.26,14.6,7,6.42,6.42,1500,0.7,100
2022-11-01,p85,2022-09-09,,cat,europ̩en,2,27.99,25.68,21.02,20.99,19.26,14.6,7,6.42,6.42,1500,0.7,100
2022-01-01,p850,2022-01-27,,cat,siamois,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-02-01,p850,2022-01-27,,cat,siamois,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-03-01,p850,2022-01-27,,cat,siamois,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-04-01,p850,2022-01-27,,cat,siamois,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-05-01,p850,2022-01-27,,cat,siamois,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-06-01,p850,2022-01-27,,cat,siamois,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-07-01,p850,2022-01-27,,cat,siamois,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-08-01,p850,2022-01-27,,cat,siamois,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-09-01,p850,2022-01-27,,cat,siamois,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-10-01,p850,2022-01-27,,cat,siamois,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-11-01,p850,2022-01-27,,cat,siamois,0,28.99,26.6,20.66,28.99,26.6,20.66,,,,1500,1,
2022-02-01,p851,2022-02-28,,cat,bengal,1,12.99,11.92,9.03,12.99,11.92,09.03,,,,1000,0.6,
2022-03-01,p851,2022-02-28,,cat,bengal,1,12.99,11.92,9.03,12.99,11.92,09.03,,,,1000,0.6,
2022-04-01,p851,2022-02-28,,cat,bengal,1,12.99,11.92,9.03,12.99,11.92,09.03,,,,1000,0.6,
2022-05-01,p851,2022-02-28,,cat,bengal,1,12.99,11.92,9.03,12.99,11.92,09.03,,,,1000,0.6,
2022-06-01,p851,2022-02-28,,cat,bengal,1,12.99,11.92,9.03,12.99,11.92,09.03,,,,1000,0.6,
2022-07-01,p851,2022-02-28,,cat,bengal,1,12.99,11.92,9.03,12.99,11.92,09.03,,,,1000,0.6,
2022-08-01,p851,2022-02-28,,cat,bengal,1,12.99,11.92,9.03,12.99,11.92,09.03,,,,1000,0.6,
2022-09-01,p851,2022-02-28,,cat,bengal,1,12.99,11.92,9.03,12.99,11.92,09.03,,,,1000,0.6,
2022-10-01,p851,2022-02-28,,cat,bengal,1,12.99,11.92,9.03,12.99,11.92,09.03,,,,1000,0.6,
2022-11-01,p851,2022-02-28,,cat,bengal,1,12.99,11.92,9.03,12.99,11.92,09.03,,,,1000,0.6,
2022-01-01,p852,2022-01-28,,cat,maine coon,4,29.99,27.51,20.01,29.99,27.51,20.01,,,,1500,0.8,
2022-02-01,p852,2022-01-28,,cat,maine coon,4,29.99,27.51,20.01,29.99,27.51,20.01,,,,1500,0.8,
2022-03-01,p852,2022-01-28,,cat,maine coon,4,29.99,27.51,20.01,29.99,27.51,20.01,,,,1500,0.8,
2022-04-01,p852,2022-01-28,,cat,maine coon,4,29.99,27.51,20.01,29.99,27.51,20.01,,,,1500,0.8,
2022-05-01,p852,2022-01-28,,cat,maine coon,4,29.99,27.51,20.01,29.99,27.51,20.01,,,,1500,0.8,
2022-06-01,p852,2022-01-28,,cat,maine coon,4,29.99,27.51,20.01,29.99,27.51,20.01,,,,1500,0.8,
2022-07-01,p852,2022-01-28,,cat,maine coon,4,29.99,27.51,20.01,29.99,27.51,20.01,,,,1500,0.8,
2022-08-01,p852,2022-01-28,,cat,maine coon,4,29.99,27.51,20.01,29.99,27.51,20.01,,,,1500,0.8,
2022-09-01,p852,2022-01-28,,cat,maine coon,4,29.99,27.51,20.01,29.99,27.51,20.01,,,,1500,0.8,
2022-10-01,p852,2022-01-28,,cat,maine coon,4,29.99,27.51,20.01,29.99,27.51,20.01,,,,1500,0.8,
2022-11-01,p852,2022-01-28,,cat,maine coon,4,29.99,27.51,20.01,29.99,27.51,20.01,,,,1500,0.8,
2022-08-01,p853,2022-08-11,,cat,europ̩en,3,18.99,17.42,12.03,18.99,17.42,12.03,,,,1000,0.7,
2022-09-01,p853,2022-08-11,,cat,europ̩en,3,18.99,17.42,12.03,18.99,17.42,12.03,,,,1000,0.7,
2022-10-01,p853,2022-08-11,,cat,europ̩en,3,18.99,17.42,12.03,18.99,17.42,12.03,,,,1000,0.7,
2022-11-01,p853,2022-08-11,,cat,europ̩en,3,18.99,17.42,12.03,18.99,17.42,12.03,,,,1000,0.7,
2022-02-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-02-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-03-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-03-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-04-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-04-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-05-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-05-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-06-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-06-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-07-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-07-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-08-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-08-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-09-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-09-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-10-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-10-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-11-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-11-01,p854,2022-02-04,,dog,spitz allemand nain,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-03-01,p855,2022-03-10,,dog,golden retriever,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-04-01,p855,2022-03-10,,dog,golden retriever,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-05-01,p855,2022-03-10,,dog,golden retriever,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-06-01,p855,2022-03-10,,dog,golden retriever,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-07-01,p855,2022-03-10,,dog,golden retriever,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-08-01,p855,2022-03-10,,dog,golden retriever,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-09-01,p855,2022-03-10,,dog,golden retriever,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-10-01,p855,2022-03-10,,dog,golden retriever,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-11-01,p855,2022-03-10,,dog,golden retriever,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-10-01,p856,2022-10-08,,dog,samoyede,1,16.34,14.99,13.76,9.34,8.57,7.34,7,6.42,6.42,1500,0.6,100
2022-11-01,p856,2022-10-08,,dog,samoyede,1,16.34,14.99,13.76,9.34,8.57,7.34,7,6.42,6.42,1500,0.6,100
2022-07-01,p857,2022-07-01,,cat,bengal,0,22.29,20.45,16.93,15.29,14.03,10.51,7,6.42,6.42,1000,0.8,100
2022-08-01,p857,2022-07-01,,cat,bengal,0,22.29,20.45,16.93,15.29,14.03,10.51,7,6.42,6.42,1000,0.8,100
2022-09-01,p857,2022-07-01,,cat,bengal,0,22.29,20.45,16.93,15.29,14.03,10.51,7,6.42,6.42,1000,0.8,100
2022-10-01,p857,2022-07-01,,cat,bengal,0,22.29,20.45,16.93,15.29,14.03,10.51,7,6.42,6.42,1000,0.8,100
2022-11-01,p857,2022-07-01,,cat,bengal,0,22.29,20.45,16.93,15.29,14.03,10.51,7,6.42,6.42,1000,0.8,100
2022-11-01,p859,2022-11-08,,dog,yorkshire terrier,5,22.43,20.58,17.27,15.43,14.16,10.85,7,6.42,6.42,1000,0.8,100
2022-05-01,p86,2022-05-27,,cat,europ̩en,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-06-01,p86,2022-05-27,,cat,europ̩en,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-07-01,p86,2022-05-27,,cat,europ̩en,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-08-01,p86,2022-05-27,,cat,europ̩en,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-09-01,p86,2022-05-27,,cat,europ̩en,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-10-01,p86,2022-05-27,,cat,europ̩en,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-11-01,p86,2022-05-27,,cat,europ̩en,4,29.99,27.51,21.89,22.99,21.09,15.47,7,6.42,6.42,1000,0.8,100
2022-08-01,p860,2022-08-04,,dog,spitz allemand nain,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-09-01,p860,2022-08-04,,dog,spitz allemand nain,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-10-01,p860,2022-08-04,,dog,spitz allemand nain,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-11-01,p860,2022-08-04,,dog,spitz allemand nain,0,22.99,21.09,18.42,15.99,14.67,12,7,6.42,6.42,1500,0.8,100
2022-07-01,p861,2022-07-27,,dog,golden retriever,1,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-08-01,p861,2022-07-27,,dog,golden retriever,1,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-09-01,p861,2022-07-27,,dog,golden retriever,1,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-10-01,p861,2022-07-27,,dog,golden retriever,1,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-11-01,p861,2022-07-27,,dog,golden retriever,1,26.99,24.76,21.91,19.99,18.34,15.49,7,6.42,6.42,1500,1,100
2022-09-01,p862,2022-09-07,,dog,chihuahua,5,29.99,27.51,22.93,22.99,21.09,16.51,7,6.42,6.42,1500,0.8,100
2022-10-01,p862,2022-09-07,,dog,chihuahua,5,29.99,27.51,22.93,22.99,21.09,16.51,7,6.42,6.42,1500,0.8,100
2022-11-01,p862,2022-09-07,,dog,chihuahua,5,29.99,27.51,22.93,22.99,21.09,16.51,7,6.42,6.42,1500,0.8,100
2022-06-01,p863,2022-06-24,,dog,golden retriever,6,32.99,30.26,24.43,25.99,23.84,18.01,7,6.42,6.42,1500,0.8,100
